City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Karratha,AU,2021-10-14 18:02:27,-20.7377,116.8463,73.92,67,0,7.14
279,Kaeo,NZ,2021-10-14 18:02:28,-35.1,173.7833,44.33,93,0,4.07
280,Port Hawkesbury,CA,2021-10-14 17:58:56,45.6169,-61.3485,60.1,93,90,3.0
281,Timizart,DZ,2021-10-14 18:02:28,36.8,4.2667,59.07,62,46,3.29
282,Yerbogachen,RU,2021-10-14 18:02:29,61.2767,108.0108,18.43,57,28,6.13
283,Salinas,US,2021-10-14 17:57:40,36.6777,-121.6555,73.18,37,0,4.74
284,Rocha,UY,2021-10-14 18:02:29,-34.4833,-54.3333,66.04,85,64,8.03
285,Santo Antonio De Padua,BR,2021-10-14 18:02:30,-21.5394,-42.1803,85.98,54,72,2.68
286,Padang,ID,2021-10-14 18:02:30,-0.9492,100.3543,77.95,82,100,3.11
287,Coruripe,BR,2021-10-14 18:02:30,-10.1256,-36.1756,83.55,66,2,14.63
288,Trairi,BR,2021-10-14 18:02:08,-3.2778,-39.2689,86.25,62,27,16.42
289,Comodoro Rivadavia,AR,2021-10-14 18:00:55,-45.8667,-67.5,53.15,23,70,23.15
290,Chimoio,MZ,2021-10-14 18:02:31,-19.1164,33.4833,75.52,56,20,8.61
291,Bandiagara,ML,2021-10-14 18:02:31,14.3501,-3.6104,92.34,9,46,4.92
292,Tasiilaq,GL,2021-10-14 18:02:32,65.6145,-37.6368,33.96,65,100,12.77
293,Iqaluit,CA,2021-10-14 18:02:32,63.7506,-68.5145,32.7,64,9,15.99
294,Port Hedland,AU,2021-10-14 18:02:33,-20.3167,118.5667,68.05,64,0,8.05
295,Kostomuksha,RU,2021-10-14 18:02:33,64.571,30.5767,37.38,86,63,11.99
296,Yagodnoye,RU,2021-10-14 18:02:33,62.55,149.6667,11.19,96,100,3.33
297,Campagna,IT,2021-10-14 18:02:34,40.6653,15.1059,53.04,64,52,11.39
298,Grand-Lahou,CI,2021-10-14 18:02:34,5.1367,-5.0242,79.48,85,41,8.01
299,Gilgit,PK,2021-10-14 18:02:34,35.9221,74.3087,65.08,26,0,1.74
300,Vila Franca Do Campo,PT,2021-10-14 18:02:35,37.7167,-25.4333,72.01,91,100,22.3
301,Zonguldak,TR,2021-10-14 18:02:35,41.25,31.8333,52.34,83,8,3.76
302,Hobe Sound,US,2021-10-14 18:02:36,27.0595,-80.1364,88.0,65,40,8.05
303,Tabuk,PH,2021-10-14 18:02:36,17.4189,121.4443,73.72,94,99,2.75
304,Severo-Kurilsk,RU,2021-10-14 18:02:36,50.6789,156.125,43.77,87,100,6.4
305,Chilca,PE,2021-10-14 18:02:37,-12.5211,-76.7372,68.61,79,74,11.39
306,Kieta,PG,2021-10-14 18:02:37,-6.2167,155.6333,78.31,85,67,2.82
307,Yuncheng,CN,2021-10-14 18:02:37,35.0231,110.9928,56.62,73,95,5.77
308,Fairbanks,US,2021-10-14 18:02:38,64.8378,-147.7164,29.3,85,98,1.83
309,Mabaruma,GY,2021-10-14 18:02:38,8.2,-59.7833,82.27,90,92,3.89
310,Belmonte,BR,2021-10-14 18:02:38,-15.8631,-38.8828,81.36,69,37,9.53
311,Englewood,US,2021-10-14 17:58:18,39.6478,-104.9878,55.78,44,72,3.0
312,Ayan,RU,2021-10-14 18:02:39,56.45,138.1667,28.06,53,76,12.41
313,Farafangana,MG,2021-10-14 18:02:39,-22.8167,47.8333,71.92,92,1,9.1
314,Sechura,PE,2021-10-14 18:02:40,-5.5569,-80.8222,77.07,57,97,13.87
315,Carballo,ES,2021-10-14 18:02:40,43.213,-8.691,64.58,61,98,1.57
316,Jeremie,HT,2021-10-14 18:02:40,18.65,-74.1167,84.09,75,42,5.73
317,Koundara,GN,2021-10-14 18:02:41,12.4833,-13.3,86.31,57,25,4.18
318,Valparaiso,CL,2021-10-14 18:02:41,-33.0393,-71.6273,61.48,51,23,24.23
319,Pampa,US,2021-10-14 18:02:42,35.5362,-100.9599,64.94,42,1,14.97
320,Pedernales,DO,2021-10-14 18:02:42,18.0384,-71.744,83.14,72,100,2.95
321,Vung Tau,VN,2021-10-14 18:02:42,10.346,107.0843,80.2,84,100,10.36
322,Ancud,CL,2021-10-14 18:02:43,-41.8697,-73.8203,53.42,58,45,14.25
323,Samarai,PG,2021-10-14 18:02:43,-10.6167,150.6667,80.06,86,87,8.25
324,Lasa,IT,2021-10-14 18:02:44,46.6166,10.7002,42.37,78,3,5.03
325,Dunedin,NZ,2021-10-14 18:02:44,-45.8742,170.5036,48.79,64,59,5.01
326,Maceio,BR,2021-10-14 18:02:45,-9.6658,-35.7353,87.24,70,40,14.97
327,Lata,PT,2021-10-14 18:02:45,40.1629,-8.3327,75.92,50,91,2.84
328,Iracoubo,GF,2021-10-14 18:02:45,5.4802,-53.2011,84.99,66,95,12.68
329,Fez,MA,2021-10-14 18:00:01,34.0372,-4.9998,79.05,29,0,10.36
330,Salinopolis,BR,2021-10-14 18:02:46,-0.6136,-47.3561,85.05,61,53,14.36
331,Pangnirtung,CA,2021-10-14 18:02:46,66.1451,-65.7125,29.48,63,7,4.32
332,Lashio,MM,2021-10-14 18:02:47,22.9333,97.75,71.96,71,93,2.48
333,Togitsu,JP,2021-10-14 18:02:47,32.8333,129.85,67.1,76,0,4.59
334,Kathmandu,NP,2021-10-14 17:59:11,27.7167,85.3167,70.02,88,20,2.3
335,Linhai,CN,2021-10-14 18:02:48,28.85,121.1167,75.92,88,76,1.72
336,Santa Isabel,BR,2021-10-14 18:02:48,-23.3156,-46.2214,85.71,47,95,6.26
337,Hovd,MN,2021-10-14 18:02:48,48.0056,91.6419,30.88,56,25,1.86
338,Bellefontaine,US,2021-10-14 17:59:43,40.3612,-83.7597,82.49,68,40,7.0
339,Banepa,NP,2021-10-14 18:02:49,27.6298,85.5214,68.32,88,20,2.3
340,Varhaug,NO,2021-10-14 18:02:49,58.6147,5.6457,53.15,91,100,26.11
341,Camacha,PT,2021-10-14 18:02:50,33.0833,-16.3333,70.56,73,20,10.36
342,Kroya,ID,2021-10-14 18:02:50,-7.6331,109.2461,77.31,80,100,5.48
343,Rincon,US,2021-10-14 18:02:50,32.296,-81.2354,84.65,57,75,3.44
344,Quatre Cocos,MU,2021-10-14 18:02:51,-20.2078,57.7625,72.09,76,14,13.04
345,Sayyan,YE,2021-10-14 18:02:51,15.1718,44.3244,62.11,26,40,7.87
346,Husavik,IS,2021-10-14 18:02:51,66.0449,-17.3389,32.61,71,34,15.48
347,Trujillo,PE,2021-10-14 18:02:22,-8.116,-79.03,69.6,71,96,10.89
348,Morant Bay,JM,2021-10-14 18:02:52,17.8815,-76.4093,85.66,71,3,7.74
349,Rivera,UY,2021-10-14 18:02:52,-30.9053,-55.5508,76.59,62,75,5.48
350,Komsomolskiy,UZ,2021-10-14 18:02:53,40.4272,71.7189,53.02,24,0,3.13
351,Avdon,RU,2021-10-14 18:02:53,54.6667,55.7167,40.32,60,0,13.42
352,Sao Joao Da Barra,BR,2021-10-14 18:02:53,-21.6403,-41.0511,75.4,85,60,14.18
353,San Quintin,MX,2021-10-14 18:02:54,30.4833,-115.95,70.18,42,0,6.2
354,Saint-Augustin,CA,2021-10-14 18:02:54,51.226,-58.6502,53.53,62,24,13.53
355,Semnan,IR,2021-10-14 18:02:54,35.5729,53.3971,67.08,22,0,7.14
356,Tilichiki,RU,2021-10-14 18:02:55,60.4667,166.1,17.92,66,45,7.18
357,Tsiroanomandidy,MG,2021-10-14 18:02:55,-18.7667,46.0333,80.06,47,71,4.18
358,Chandauli,IN,2021-10-14 18:02:56,25.2667,83.2667,82.45,71,21,4.41
359,Gwalior,IN,2021-10-14 18:00:11,26.2236,78.1792,75.6,32,0,6.2
360,Merced,US,2021-10-14 18:02:56,37.1666,-120.7516,66.06,21,0,11.43
361,Hamilton,US,2021-10-14 18:02:01,39.1834,-84.5333,82.04,74,75,1.01
362,Kailua,US,2021-10-14 17:58:11,21.4022,-157.7394,75.15,65,51,23.15
363,Kangar,MY,2021-10-14 18:02:57,6.4414,100.1986,77.25,82,100,2.98
364,Esil,KZ,2021-10-14 18:02:57,51.9556,66.4042,46.67,69,0,5.86
365,Zabid,YE,2021-10-14 18:02:58,14.1951,43.3152,88.81,53,25,4.85
366,Vangaindrano,MG,2021-10-14 18:02:58,-23.35,47.6,70.09,94,2,6.26
367,Mahebourg,MU,2021-10-14 18:02:59,-20.4081,57.7,72.25,77,9,12.77
368,Filadelfia,US,2021-10-14 17:58:32,39.9523,-75.1638,80.56,57,80,4.0
369,Gizo,SB,2021-10-14 18:02:59,-8.103,156.8419,82.24,76,77,4.23
370,Tuburan,PH,2021-10-14 18:02:59,6.6439,122.2736,82.2,76,100,2.04
371,Leshukonskoye,RU,2021-10-14 18:03:00,64.8989,45.7622,41.23,87,100,4.9
372,Kingaroy,AU,2021-10-14 18:01:29,-26.5333,151.8333,68.04,94,90,12.66
373,Veraval,IN,2021-10-14 18:02:37,20.9,70.3667,83.28,46,32,8.1
374,Bambanglipuro,ID,2021-10-14 18:03:01,-7.95,110.2833,76.24,78,98,2.95
375,Emerald,AU,2021-10-14 18:03:01,-23.5333,148.1667,72.34,71,91,11.05
376,Hanzhong,CN,2021-10-14 18:03:02,33.0728,107.0303,53.19,93,100,1.5
377,Katsuura,JP,2021-10-14 18:03:03,35.1333,140.3,66.31,74,0,1.72
378,Barcelos,PT,2021-10-14 18:02:13,41.5388,-8.6151,73.85,46,93,2.51
379,Guantanamo,CU,2021-10-14 18:03:04,20.1444,-75.2092,86.07,56,19,4.9
380,Padre Bernardo,BR,2021-10-14 18:03:04,-15.35,-48.5,84.65,49,79,5.91
381,Barranca,PE,2021-10-14 18:03:04,-10.75,-77.7667,67.32,68,81,10.13
382,Kyshtovka,RU,2021-10-14 18:03:05,56.555,76.6271,40.91,95,89,4.68
383,Darlowo,PL,2021-10-14 18:03:05,54.421,16.4107,51.94,89,100,17.78
384,Krasnoselkup,RU,2021-10-14 18:03:06,65.7,82.4667,34.3,93,100,18.28
385,Wajir,KE,2021-10-14 18:03:06,1.7471,40.0573,88.43,32,95,7.11
386,Nieuwpoort,BE,2021-10-14 18:03:06,51.1244,2.7735,57.22,82,40,6.91
387,Verkhnevilyuysk,RU,2021-10-14 18:03:07,63.4453,120.3167,21.85,91,99,3.71
388,Zaozhuang,CN,2021-10-14 18:03:07,34.8647,117.5542,62.8,75,80,3.0
389,Khelyulya,RU,2021-10-14 18:03:08,61.7333,30.6833,43.97,81,51,9.15
390,Keene,US,2021-10-14 18:03:08,42.9337,-72.2781,76.86,71,90,9.22
391,Hambantota,LK,2021-10-14 18:03:09,6.1241,81.1185,80.24,82,39,17.27
392,Vila Velha,BR,2021-10-14 18:03:09,-20.3297,-40.2925,78.76,79,43,16.37
393,Houma,US,2021-10-14 18:03:09,29.5958,-90.7195,88.0,71,75,14.97
394,Elk Plain,US,2021-10-14 18:03:10,47.0532,-122.3976,55.76,83,90,1.01
395,Srednekolymsk,RU,2021-10-14 18:03:10,67.45,153.6833,8.38,97,97,4.21
396,Waipawa,NZ,2021-10-14 18:03:11,-41.4122,175.5153,43.43,89,86,3.76
397,Benguela,AO,2021-10-14 17:59:31,-12.5763,13.4055,73.67,77,41,6.13
398,Progreso,MX,2021-10-14 18:03:11,21.2833,-89.6667,91.51,59,30,11.95
399,Ketchikan,US,2021-10-14 18:03:12,55.3422,-131.6461,45.99,90,100,10.74
400,Ponta Delgada,PT,2021-10-14 18:03:13,37.7333,-25.6667,72.32,88,75,21.85
401,Klaksvik,FO,2021-10-14 18:03:13,62.2266,-6.589,40.12,65,100,30.42
402,Senneterre,CA,2021-10-14 18:03:14,48.3835,-77.2328,65.05,78,100,6.24
403,Road Town,VG,2021-10-14 17:59:27,18.4167,-64.6167,87.01,84,40,10.36
404,Cockburn Town,TC,2021-10-14 18:03:14,21.4612,-71.1419,83.41,71,71,11.36
405,Hrusovany Nad Jevisovkou,CZ,2021-10-14 18:03:15,48.8299,16.4027,51.75,92,99,1.01
406,Shimoda,JP,2021-10-14 18:03:15,34.6667,138.95,65.1,75,84,1.77
407,Raudeberg,NO,2021-10-14 18:03:15,61.9875,5.1352,47.8,96,100,7.0
408,Virginia Beach,US,2021-10-14 18:00:13,36.8529,-75.978,81.05,64,42,1.01
409,Tres Arroyos,AR,2021-10-14 18:03:16,-38.3739,-60.2798,55.29,76,94,16.15
410,Esna,EG,2021-10-14 18:03:16,25.2934,32.554,91.94,20,30,12.55
411,Ergani,TR,2021-10-14 18:03:17,38.2653,39.7621,68.72,41,87,3.49
412,Iranshahr,IR,2021-10-14 18:03:17,27.2025,60.6848,76.98,6,0,5.5
413,Eatonton,US,2021-10-14 18:03:17,33.3268,-83.3885,83.25,70,94,1.48
414,Porto Novo,BJ,2021-10-14 18:03:18,6.4965,2.6036,80.64,79,38,7.23
415,Podor,MR,2021-10-14 18:03:18,16.6527,-14.9587,102.33,14,2,7.58
416,Nerchinskiy Zavod,RU,2021-10-14 18:03:18,51.3088,119.61,29.19,46,100,10.16
417,San Nicolas,PH,2021-10-14 18:03:19,18.1725,120.5953,78.89,83,99,3.91
418,Fonte Boa,BR,2021-10-14 18:03:19,-2.4959,-66.2662,94.84,44,28,2.35
419,Vardo,NO,2021-10-14 18:03:20,70.3705,31.1107,35.8,86,40,5.75
420,Aksu,CN,2021-10-14 18:00:25,41.1231,80.2644,50.7,26,62,5.48
421,Ixtapa,MX,2021-10-14 18:03:21,20.7,-105.2,87.03,48,75,3.44
422,Kutum,SD,2021-10-14 18:03:21,14.2,24.6667,79.65,48,20,13.4
423,Teguldet,RU,2021-10-14 18:03:22,57.3064,88.1667,27.1,71,21,3.87
424,Mount Gambier,AU,2021-10-14 18:03:22,-37.8333,140.7667,40.91,93,40,4.61
425,Matadi,CD,2021-10-14 18:03:23,-5.8167,13.45,86.85,54,40,11.1
426,Susanville,US,2021-10-14 18:03:23,40.4163,-120.653,48.81,44,1,3.0
427,Maniitsoq,GL,2021-10-14 18:03:23,65.4167,-52.9,37.13,96,100,14.85
428,Moose Factory,CA,2021-10-14 18:03:24,51.2585,-80.6094,65.93,82,97,6.42
429,Emba,KZ,2021-10-14 18:03:24,48.8264,58.1442,48.22,30,74,9.13
430,Tigre,AR,2021-10-14 18:03:24,-34.426,-58.5796,78.3,53,75,5.75
431,Mandera,KE,2021-10-14 18:03:25,3.9366,41.867,89.49,38,51,10.38
432,Grand Gaube,MU,2021-10-14 18:03:25,-20.0064,57.6608,72.37,81,3,1.99
433,Kahului,US,2021-10-14 18:01:08,20.8947,-156.47,78.84,84,73,8.99
434,Riverton,US,2021-10-14 18:01:31,40.5219,-111.9391,46.17,75,75,3.0
435,Sibolga,ID,2021-10-14 18:03:26,1.7427,98.7792,76.23,84,82,2.98
436,Punta Alta,AR,2021-10-14 18:03:26,-38.8759,-62.0736,62.22,38,100,16.35
437,Dombarovskiy,RU,2021-10-14 18:03:27,50.7587,59.5386,45.59,55,13,9.57
438,Mudgee,AU,2021-10-14 18:03:27,-32.5943,149.5871,47.62,69,33,0.76
439,Zhob,PK,2021-10-14 18:03:27,31.3411,69.4481,67.55,11,0,1.97
440,Vao,NC,2021-10-14 18:03:28,-22.6667,167.4833,69.04,75,100,13.96
441,Puerto Ayacucho,VE,2021-10-14 18:03:28,5.6639,-67.6236,90.77,57,96,4.16
442,Chifeng,CN,2021-10-14 17:59:05,42.2683,118.9636,46.63,67,85,2.66
443,Aripuana,BR,2021-10-14 18:03:29,-9.1667,-60.6333,95.36,37,84,3.76
444,Minsk,BY,2021-10-14 18:03:30,53.9,27.5667,38.95,77,26,7.65
445,Linhares,BR,2021-10-14 18:03:17,-19.3911,-40.0722,81.93,68,89,8.95
446,Tupiza,BO,2021-10-14 18:03:30,-21.45,-65.7167,78.58,5,0,26.71
447,Ulyanovsk,RU,2021-10-14 18:03:31,54.0,48.0,50.81,31,100,18.5
448,Ismailia,EG,2021-10-14 18:00:21,30.6043,32.2723,73.44,73,4,11.36
449,Antofagasta,CL,2021-10-14 17:59:11,-23.65,-70.4,61.88,68,15,10.36
450,Hasaki,JP,2021-10-14 18:03:32,35.7333,140.8333,55.8,67,0,1.68
451,Ponnani,IN,2021-10-14 18:03:32,10.767,75.9252,79.92,90,73,6.17
452,Kalabo,ZM,2021-10-14 18:03:33,-14.97,22.6814,81.9,9,0,4.36
453,Mitu,CO,2021-10-14 18:03:33,1.1983,-70.1733,95.68,40,91,4.05
454,Atasu,KZ,2021-10-14 18:03:33,48.6814,71.6433,42.66,64,0,10.65
455,Sassandra,CI,2021-10-14 18:03:34,4.95,-6.0833,78.94,84,59,7.02
456,Gigmoto,PH,2021-10-14 18:03:34,13.7796,124.39,78.21,88,99,5.12
457,Bilibino,RU,2021-10-14 18:03:35,68.0546,166.4372,-6.92,98,95,1.88
458,Tromso,NO,2021-10-14 18:03:35,69.6496,18.957,37.42,75,75,1.99
459,Linjiang,CN,2021-10-14 18:03:36,41.8069,126.9078,48.31,96,98,1.66
460,Castro,BR,2021-10-14 18:01:19,-24.7911,-50.0119,68.65,79,100,10.11
461,Kobryn,BY,2021-10-14 18:03:36,52.2138,24.3564,44.92,58,50,8.79
462,Mirador,BR,2021-10-14 18:03:37,-6.3708,-44.3631,100.54,24,100,6.85
463,La Ronge,CA,2021-10-14 18:00:58,55.1001,-105.2842,38.26,96,100,9.73
464,Haines Junction,CA,2021-10-14 18:03:37,60.7522,-137.5108,34.75,87,100,3.8
465,Kajaani,FI,2021-10-14 18:03:37,64.2273,27.7285,39.25,81,90,18.41
466,Ballina,AU,2021-10-14 18:03:38,-28.8667,153.5667,71.56,88,90,17.27
467,Beloha,MG,2021-10-14 18:03:38,-25.1667,45.05,77.11,48,0,5.66
468,Kismayo,SO,2021-10-14 18:03:38,-0.3582,42.5454,77.9,82,48,15.39
469,Esmeraldas,BR,2021-10-14 18:03:39,-19.7625,-44.3139,81.46,51,72,7.05
470,Papara,BR,2021-10-14 18:03:39,-3.9839,-38.7273,86.72,45,89,13.67
471,Mao,ES,2021-10-14 18:03:39,39.8885,4.2658,64.96,55,0,4.61
472,Smithers,CA,2021-10-14 18:00:06,54.7804,-127.1743,42.44,71,78,3.62
473,Necochea,AR,2021-10-14 18:00:06,-38.5473,-58.7368,54.03,77,56,23.38
474,Cay,TR,2021-10-14 18:03:40,38.5917,31.0286,58.66,62,8,3.8
475,Mirnyy,RU,2021-10-14 18:03:41,62.5353,113.9611,18.7,95,98,3.44
476,Dakar,SN,2021-10-14 18:03:41,14.6937,-17.4441,86.88,70,1,13.91
477,Catamarca,AR,2021-10-14 18:03:41,-28.4696,-65.7852,92.77,40,0,4.0
478,Mangrol,IN,2021-10-14 18:03:42,21.1167,70.1167,83.3,45,18,9.08
479,Tuy Hoa,VN,2021-10-14 18:03:42,13.0833,109.3,77.2,92,99,6.62
480,Lagoa Vermelha,BR,2021-10-14 18:03:43,-28.2086,-51.5258,74.25,73,90,10.45
481,Aswan,EG,2021-10-14 18:03:43,24.0934,32.907,94.91,20,0,10.56
482,Gwadar,PK,2021-10-14 18:03:44,25.1216,62.3254,81.7,44,0,9.22
483,Odweyne,SO,2021-10-14 18:03:44,9.4092,45.064,75.76,45,21,12.24
484,Faanui,PF,2021-10-14 18:03:45,-16.4833,-151.75,80.31,75,64,10.8
485,Nizwa,OM,2021-10-14 18:03:45,22.9333,57.5333,84.34,17,0,3.78
486,Skjervoy,NO,2021-10-14 18:03:45,70.0311,20.9714,39.38,76,100,13.82
487,Venado Tuerto,AR,2021-10-14 18:03:46,-33.7456,-61.9688,59.79,66,18,29.73
488,Rundu,NA,2021-10-14 18:03:46,-17.9333,19.7667,81.32,9,3,4.54
489,Lamar,US,2021-10-14 18:03:47,33.6668,-95.5836,80.26,85,90,8.05
490,Clyde River,CA,2021-10-14 18:03:47,70.4692,-68.5914,26.26,70,79,4.94
491,Ust-Kalmanka,RU,2021-10-14 18:03:48,52.1207,83.305,34.72,89,57,10.31
492,Nizhneangarsk,RU,2021-10-14 18:03:48,55.7833,109.55,16.09,64,89,8.3
493,Cidreira,BR,2021-10-14 18:03:49,-30.1811,-50.2056,71.55,82,83,11.07
494,Obo,CF,2021-10-14 18:03:49,5.3998,26.4869,72.16,88,54,1.77
495,Nuuk,GL,2021-10-14 18:00:28,64.1835,-51.7216,43.41,75,90,17.27
496,Marsaxlokk,MT,2021-10-14 18:03:49,35.8419,14.5431,60.08,82,40,13.8
497,Ndjole,GA,2021-10-14 18:03:50,-0.1783,10.7649,76.28,93,100,0.49
498,Woodward,US,2021-10-14 18:03:50,36.4337,-99.3904,69.03,59,1,8.05
499,Amapa,BR,2021-10-14 18:03:51,1.0,-52.0,99.05,25,84,5.37
500,Camaqua,BR,2021-10-14 18:02:37,-30.8511,-51.8122,78.51,69,79,7.18
501,Ban Nahin,LA,2021-10-14 18:03:51,18.2418,104.2122,71.51,97,100,1.95
502,Buraydah,SA,2021-10-14 18:03:52,26.326,43.975,87.46,12,0,9.04
503,Davila,PH,2021-10-14 18:03:52,18.4726,120.5763,80.51,81,100,6.38
504,Zeya,RU,2021-10-14 18:03:53,53.75,127.2667,25.02,50,10,5.86
505,Richards Bay,ZA,2021-10-14 17:59:12,-28.783,32.0377,72.01,72,3,21.94
506,San Isidro,PE,2021-10-14 18:03:53,-12.1167,-77.05,68.02,76,90,5.01
507,Nordby,DK,2021-10-14 18:03:54,55.446,8.3979,55.42,85,75,8.99
508,Qasigiannguit,GL,2021-10-14 18:03:54,68.8193,-51.1922,35.85,99,100,4.99
509,Balangir,IN,2021-10-14 18:03:54,20.7167,83.4833,76.93,89,100,1.12
510,Connersville,US,2021-10-14 18:03:55,39.6412,-85.1411,81.7,72,88,13.22
511,Melilla,ES,2021-10-14 18:03:55,35.2937,-2.9383,68.38,64,20,6.91
512,Kermanshah,IR,2021-10-14 18:03:56,34.3142,47.065,70.7,16,0,9.22
513,Afrikanda,RU,2021-10-14 18:03:56,67.4429,32.7828,35.65,84,100,9.37
514,Qaqortoq,GL,2021-10-14 18:03:56,60.7167,-46.0333,37.9,63,55,2.33
515,El Bordo,CO,2021-10-14 18:03:57,2.117,-76.9821,84.6,56,50,1.99
516,Rock Springs,US,2021-10-14 18:03:57,41.5875,-109.2029,37.04,59,98,8.01
517,Broken Hill,AU,2021-10-14 18:03:58,-31.95,141.4333,47.35,79,53,15.1
518,Gao,ML,2021-10-14 18:03:58,16.6362,1.637,93.58,7,11,9.31
519,Winnemucca,US,2021-10-14 18:03:58,40.973,-117.7357,48.25,37,1,5.75
520,Hokitika,NZ,2021-10-14 18:03:59,-42.7167,170.9667,47.75,75,52,5.26
521,Khandyga,RU,2021-10-14 18:03:59,62.6667,135.6,8.01,98,86,1.34
522,Arani,IN,2021-10-14 18:03:59,12.6667,79.2833,78.46,82,100,3.4
523,Mokrousovo,RU,2021-10-14 18:04:00,55.8103,66.7653,45.46,66,1,6.15
524,Fenoarivo,MG,2021-10-14 18:04:00,-18.933,47.4354,64.47,77,20,13.8
525,Elko,US,2021-10-14 18:00:22,41.0002,-115.5012,43.74,50,68,1.01
526,Calama,CL,2021-10-14 18:04:01,-22.4667,-68.9333,73.89,7,0,25.32
527,Brooks,CA,2021-10-14 18:00:05,50.5834,-111.8851,40.03,78,51,8.25
528,Le Port,RE,2021-10-14 18:04:01,-20.9373,55.2919,73.4,95,59,7.16
529,Saldanha,ZA,2021-10-14 18:04:02,-33.0117,17.9442,58.21,86,34,8.61
530,Acajutla,SV,2021-10-14 18:04:03,13.5928,-89.8275,83.97,73,73,5.55
531,Vysotsk,RU,2021-10-14 18:04:04,60.6288,28.5705,40.32,83,55,8.66
532,Mormugao,IN,2021-10-14 18:00:22,15.4,73.8,80.71,83,100,1.39
533,Kolondieba,ML,2021-10-14 18:04:04,11.0882,-6.8926,85.15,51,35,1.66
534,Margate,GB,2021-10-14 18:04:04,51.3813,1.3862,60.04,76,100,1.99
535,Malmesbury,ZA,2021-10-14 18:00:17,-33.4608,18.7271,58.95,83,78,2.66
536,Swift Current,CA,2021-10-14 18:00:58,50.2834,-107.8014,32.81,93,90,11.5
537,Lusambo,CD,2021-10-14 18:04:05,-4.9667,23.45,72.05,95,93,3.09
538,Fairlie,GB,2021-10-14 18:04:06,55.756,-4.8556,56.39,91,100,15.01
539,Balatonszabadi,HU,2021-10-14 18:04:06,46.894,18.1374,47.91,60,20,5.55
540,Kajiado,KE,2021-10-14 18:04:07,-1.8524,36.7768,69.91,45,100,17.22
541,Abu Zabad,SD,2021-10-14 18:04:07,12.35,29.25,83.28,54,67,4.29
542,Kedrovoye,RU,2021-10-14 18:04:08,57.1576,60.5698,42.24,78,12,5.01
543,Ulaangom,MN,2021-10-14 18:04:08,49.9811,92.0667,31.21,73,13,3.02
544,Novokruchininskiy,RU,2021-10-14 18:04:08,51.7833,113.7667,22.73,81,99,17.63
545,Le Pont-De-Claix,FR,2021-10-14 18:04:09,45.1244,5.7064,52.0,86,3,1.66
546,Dukat,RU,2021-10-14 18:04:09,62.55,155.55,1.71,98,90,3.47
547,Saint-Pierre,RE,2021-10-14 18:04:09,-21.3393,55.4781,73.08,79,0,3.44
548,Kamenka,RU,2021-10-14 18:04:10,51.3223,42.7678,52.0,73,89,18.81
549,Vredendal,ZA,2021-10-14 18:00:15,-31.6683,18.5012,58.91,76,18,6.04
550,Wasilla,US,2021-10-14 18:04:10,61.5814,-149.4394,34.52,86,90,5.75
551,Lagoa,PT,2021-10-14 18:04:11,39.05,-27.9833,71.73,88,100,29.26
552,Conceicao Do Araguaia,BR,2021-10-14 18:04:11,-8.2578,-49.2647,94.95,39,76,3.4
553,Okhotsk,RU,2021-10-14 18:04:12,59.3833,143.3,18.93,76,12,16.2
554,Caravelas,BR,2021-10-14 18:04:12,-17.7125,-39.2481,78.75,78,77,8.75
555,Garowe,SO,2021-10-14 18:04:12,8.4054,48.4845,87.19,39,90,14.56
556,Zhongshu,CN,2021-10-14 18:04:13,24.5167,103.7667,56.7,97,100,8.05
557,Williston,US,2021-10-14 18:00:10,48.147,-103.618,41.41,82,100,5.99
558,Hillsborough,US,2021-10-14 18:01:47,37.5741,-122.3794,70.3,45,1,1.01
